¤é³ø¹S²v %
-0.9128
-2.0471
1.6719
1.1305
1.1179
2.0101
-3.8424
-1.8443
-1.6701
-2.017
0
-2.4919
-1.2222
1.2373
-0.3333
1.5608
-0.5488
0.9934
-2.623
-1.7957
2.4
-0.8929
-1.5766
1.9451
-0.8979
-1.1325
0.2291
1.6
-1.7998
-1.6037
-1.1641
-1.8846
-2.6411
7.0284
1.3825
-0.3409
-1.1403
9.9193
0.2099
3.6649
0.5051
0.3015
-1.9038
0.6129
-1.5228
0.3093
-2.7749
-2.7484
-1.1957
-0.11
0.4405
-1.0965
5.6541
0.7345
-1.7708
-3.9236
0.3311
-0.44
-3.3149
0.6857
0.7946
-0.1126
-0.5637
-1.0204
0.3436
-2.0548
2.2145
0.9122
-2.7119
-2.439
-1.6667
4.3584
-1.6241
2.0047
-1.8497
-1.0601
2.0238
4.5508
1.5625
-0.989
0.333
1.5487
0.1089
-1.197
-1.4317
3.9106
0
4.3011
0
1.3402
-0.5086
2.7607
-1.8905
0.7099
0.2014
-2.0101
-0.3077
-1.8519
0.1048
1.8848
-1.3361
1.5625
-0.8205
-1.6546
-3.2597
-2.0652
7.7691
1.4418
-1.6244
1.7544
0.2028
0.2024
0.8081
-1.6032
-0.1018
0.8155
0.1011
-1.6162
-2.2587
0.5252
-0.3135
-1.4675
-4.0426
-3.3259
-0.5734
-0.4614
2.0857
-1.0216
-1.6055
1.9814
-1.9429
0
-0.3497
-1.1696
-0.4734
1.6647
6.0819
-1.9846
0.7874
0.1116
0.5574
-1.1086
1.5695
2.8698
-1.2876
-0.5435
0.4372
1.0881
0.5382
-0.3212
-2.7927
2.2099
0.2162
-1.5102
0.6572
2.2851
-0.8511
1.1803
-0.106
-0.7431
2.0321
1.6771
5.6701
6.8293
0.4566
1.8182
0.4464
-2.2222
2.2727
1.8349
-1.8018
3.6697
-1.3274
0.8969
4.4444
4.2553
0
4.0816
-1.1765
-2.381
1.2195
1.6064
1.9763
0.3876
-0.3861
1.1628
0
-0.3831
2.6923
1.8727
-1.8382
-2.6217
-2.3077
0
-4.3307
2.4691
-1.2048
-0.4065
3.6735
0
-0.7874
-1.5873
4.4355
-0.7722
-2.3346
2.3904
-2.7237
-3.2
-2.8926
3.8298
0.4098
-1.2245
-0.8264
-2.0833
-3.8298
-0.4425
1.3333
-2.193
1.7937
2.6432
2.1459
-2.1008
1.7167
-2.1097
-0.431
-0.4329
5.6522
0
0.823
0.4082
-2.439
-2.9167
0.4292
0.8547
-1.6949
0
1.2931
1.7021
0.4184
3.75
2.8112
1.5625
0.7692
-1.9084
-3.8911
-2.834
2.0833
-1.2245
-1.2397
0.4184
0
2.0833
-6.1224
2.6087
-2.9661
-0.8734
0.4405
0
2.193
0
0.8584
0
-0.8511
-0.8584
0.8658
-1.2876
0.4348
-0.8658
0
-0.8734
1.7621
-0.4329
2.6087
1.6949
-0.8333
-1.2605
0
-0.4255
1.7094
0
-1.2605
0.8511
2.1097
-0.4132
-0.4149
-0.8333
-0.4202
0.4219
-1.2605
0.4255
1.6949
-0.4167
2.5105
2.449
2.3904
-0.3891
0
0.7813
1.1628
-1.5326
0
0.7782
-0.7722
-0.3891
0.3906
0.3891
3.876
-1.8657
0.3802
-2.2727
-3.876
1.6129
-1.9841
-3.6437
-0.8403
1.6949
-1.25
0.8439
-0.4184
-1.2605
0.8511
2.9536
0
0
-2.459
0.4202
-0.4184
1.2605
0
1.2448
-0.8197
-1.6529
-0.4202
0.8439
0
1.2552
0
-0.4132
-0.8299
-0.4184
0.8403
-0.8333
0.4202
-1.2552
2.1186
-1.2448
-0.4202
0
1.6878
0.8299
2.8807
-1.2
3.6437
0.3906
0
1.9455
-0.7634
-3.8462
-0.8
0.4032
-1.6064
3.6735
0
-0.7874
0
0.7937
-1.1811
0.3984
-1.5873
-2.0161
-4.5267
1.2931
-2.5532
0.4367
0.8696
1.2931
0
-1.2766
2.5862
-1.2605
1.2766
0
0
-1.2605
0
0.4255
0.4237
0
1.2658
2.0833
2.449
-1.1952
-2.0161
0.4115
-0.4098
-0.823
2.4896
1.6194
-0.7968
0.4016
2
-0.3922
1.1811
2.3346
1.9011
4.1045
-1.4337
1.0909
1.5108
-2.952
0.7605
-0.7547
-2.6616
-0.3906
2.3529
-1.1494
-2.7132
-0.3984
-1.2
2.4291
-0.7905
-2.7888
0
-0.4098
0.823
-1.2245
1.2397
-1.2245
0.8264
0.4098
-1.2245
0
0.8264
-1.2295
-0.4149
-1.6667
-0.8475
2.5641
-1.6667
0.8475
-1.6807
2.1368
-1.2552
1.6949
2.5
-1.626
0
0.4132
1.6461
-0.8097
0.8163
0.4049
0
-1.2097
2.449
-2.3904
-0.4082
1.2295
-0.4049
0
0.813
0
0.4032
4.8193
-3.4483
0.7937
-0.3937
-1.581
-1.2048
-1.2195
0.4115
-1.2295
0.8299
0
0
0
1.6461
0
-1.2146
-0.8197
0.8264
0.8197
-0.4065
0
2.449
0.3984
-1.9841
-0.8097
1.6327
0.8032
-1.5936
0
0
0.8097
-0.8032
1.2146
0.4
-0.3984
-0.8
0
-0.8065
-0.813
0.4098
0
1.2245
0.4032
1.6064
0.3953
1.5748
0.3876
2.7027
-1.8797
0.7663
-0.7605
-2.2989
-1.5686
0
0.3984
0
-1.5873
0.8065
1.6
-1.1811
0.3984
0
0
-0.7937
-1.2
0
-0.4049
1.2195
0
-0.8032
0
1.2146
-0.8
-0.4032
0.8097
0.4016
0
0.8
-1.9841
0.4049
0
1.6129
1.1905
2.3529
0.7663
-0.7605
1.1494
2.6515
-2.583
4.5455
1.8116
1.7794
-0.3497
-3.1579
0.7246
-2.8777
0
-1.1111
-4.1199
3.9063
3.7594
-3.2609
-1.8727
2.2901
-0.7463
0
-0.3759
-1.1321
0.7634
-1.5152
0
0.3846
-0.7663
5.4054
-1.0989
-0.3704
0.7435
-0.369
0.3704
0.738
1.4652
1.083
-1.0714
-1.083
-1.0949
0.738
0
-0.7326
-0.369
1.1111
-0.3663
1.1029
-0.7273
-2.1978
-0.3745
0
1.1278
-0.7435
-1.8727
-3.8168
1.1905
0.7843
-1.5564
-1.9763
-2.4194
0.4132
-1.2346
4.5833
-1.1952
-0.4032
0
0.4049
-0.8065
4.065
-1.5625
0
0.3968
0.3953
0.7874
0.3906
0
-0.7782
0
0.3922
0
-0.3906
-0.3922
0.3937
0.7843
-0.3891
2.7344
0.7605
0.7547
-1.8727
1.145
0.7547
-0.3745
0
0.3759
-0.3745
0
1.5038
-2.5926
2.6616
-1.8519
-2.2642
-0.7722
-1.1673
0.3937
-1.1765
2.381
0
-0.7752
0
0
1.5625
3.8462
-0.7407
0
0.7463
0.4167
-0.4149
0
1.6667
1.6393
0.4032
-0.4016
-0.8065
1.2195
-0.8032
2.834
2.3622
1.5385
0.3788
-0.7547
0.3802
1.1364
0
0
-0.7491
-2.6415
-0.7752
1.5625
-1.5385
0
2.3438
0.3817
-0.7605
-0.3831
0.7692
-1.5267
0.7752
0
0.7692
0.7634
0.7576
-1.5038
0.7634
-0.7576
-0.3817
-1.1494
-2.3256
1.1905
1.1765
0
1.5504
-1.1628
0.7843
-0.7782
0.3922
1.5625
-0.7692
-0.7752
-0.3906
0.3922
-1.9531
-1.1952
0
0.8065
-9.6
4.8673
-1.2658
-1.2821
1.2987
-1.7094
0
1.3043
-2.5751
3.5242
-3.8298
1.7699
3.4783
-1.2605
3.8298
-3.6885
-0.4255
-0.4274
2.1459
1.2605
1.2448
0
1.2295
0.4049
1.2097
0.3984
1.1905
0
-2.7451
1.2097
-1.1952
0.8065
0.8
0.7937
0.7874
-0.7813
-1.1811
1.1952
0.3937
-1.5686
-0.3984
0.4
-1.5936
0
0.4049
0.4032
-0.4016
-0.8065
0.813
0.4032
-0.8032
-1.2146
2.0492
-2.008
-1.6393
0
1.6667
0.8197
